start_date,personal_info,end_date,salary,duration,student_id,high_perc,high_spec,mba_spec,second_perc,degree_perc,placed,experience_years,employability_perc,mba_perc,work_experience,degree_type,smell
2020-01-01,Emily Dominguez,2020-11-10,,,365842173,65.24,Arts,Mkt&HR,75.64,67.15,True,1,91.92,67.48,False,Comm&Mgmt,False
2020-01-12,Cynthia Coleman,2020-11-27,24162.0,6.0,803619069,60.43,Commerce,Mkt&Fin,60.05,60.1,True,1,69.75,54.08,False,Comm&Mgmt,False
,Taylor Chandler,2020-07-28,22504.0,3.0,480243853,46.97,Science,Mkt&Fin,62.88,61.43,True,1,55.34,53.24,False,Comm&Mgmt,False
,Jeffrey Edwards,,29251.0,,660908690,84.37,Science,Mkt&Fin,80.55,74.11,True,1,86.63,73.53,False,Sci&Tech,False
,"Amy Baldwin, 2003-02-15, F",2020-07-12,25177.0,6.0,502586297,58.82,Science,Mkt&Fin,75.48,57.61,True,1,56.85,61.85,False,Comm&Mgmt,True
2020-06-15,Sarah Gonzales,2020-08-20,,6.0,909960292,60.62,Arts,Mkt&HR,62.77,64.38,False,1,82.43,61.58,False,Comm&Mgmt,False
,Brittany Goodwin,2020-06-16,,6.0,167716007,55.02,Commerce,Mkt&Fin,47.83,54.83,False,1,54.15,52.45,False,Comm&Mgmt,False
,"Jose Gray, 1999-02-19, M",2020-08-31,,,584923479,49.07,Science,Mkt&HR,67.55,70.13,True,1,60.92,53.28,True,Comm&Mgmt,True
2020-01-01,Rachel Smith,,29773.0,3.0,148856082,72.06,Commerce,Mkt&Fin,63.71,64.62,True,1,94.65,63.37,False,Others,False
,"Wesley Parker, 2003-05-28, M",2020-11-20,,12.0,361997571,51.85,Commerce,Mkt&Fin,56.68,60.23,False,1,58.92,61.24,True,Comm&Mgmt,True
2020-03-30,"Patrick Hall, 2000-08-02, M",2020-12-15,32606.0,3.0,119369299,68.53,Commerce,Mkt&Fin,60.64,75.12,True,1,68.69,57.56,True,Comm&Mgmt,True
2020-05-20,"Scott Sullivan, 2000-03-30, M",,22125.0,3.0,281112714,63.68,Science,Mkt&Fin,63.95,57.28,False,1,78.13,58.74,False,Comm&Mgmt,True
2020-05-10,"Roberto Barnes, 2004-07-24, M",2020-10-28,26842.0,6.0,79714856,55.39,Commerce,Mkt&Fin,45.7,63.9,False,1,61.41,52.3,False,Comm&Mgmt,True
,Megan Preston,2020-08-01,28712.0,3.0,403667479,53.08,Commerce,Mkt&Fin,77.77,64.8,True,1,55.87,64.6,False,Comm&Mgmt,False
,"Jonathan Peterson, 2000-06-03, M",,30079.0,,857717107,70.82,Science,Mkt&Fin,54.56,63.14,True,1,72.1,56.33,True,Comm&Mgmt,True
2020-01-01,Ricky Stein,,,3.0,279608696,62.85,Science,Mkt&HR,77.13,70.08,True,1,72.5,64.47,True,Sci&Tech,False
2020-01-01,"Tammy Rosario, 2002-01-01, F",2020-06-19,27086.0,3.0,193823798,72.0,Science,Mkt&Fin,71.63,75.39,True,1,91.67,73.3,True,Comm&Mgmt,True
2020-01-06,"Allen Bates, 2004-09-29, M",2020-09-22,,,357172894,75.73,Commerce,Mkt&HR,72.58,76.57,False,1,90.96,65.52,True,Sci&Tech,True
2020-07-24,"John Davis, 2001-01-08, M",2020-10-09,29592.0,3.0,200603171,68.74,Commerce,Mkt&Fin,67.48,61.09,True,1,70.71,59.6,False,Others,True
,Wayne Rodgers,,26968.0,3.0,549903772,79.39,Arts,Mkt&Fin,85.95,77.18,True,1,80.75,59.13,True,Comm&Mgmt,False
2020-01-01,"Larry Howard, 1998-11-05, M",2020-03-22,,3.0,730061939,51.35,Science,Mkt&HR,69.25,58.91,False,1,83.23,73.8,False,Sci&Tech,True
,Valerie Jennings,2020-06-11,25282.0,6.0,82214973,56.32,Science,Mkt&Fin,50.09,67.84,True,1,72.59,72.63,True,Comm&Mgmt,False
,"Gina Wright, 2001-11-04, F",,,,393328842,80.49,Commerce,Mkt&Fin,68.86,73.01,True,1,80.06,65.75,True,Comm&Mgmt,True
,Dylan Harris,,30194.0,,808942908,76.08,Commerce,Mkt&Fin,62.23,67.52,True,1,71.34,55.69,True,Comm&Mgmt,False
2020-01-19,Marcus Knight,2020-10-22,33875.0,6.0,188738672,58.26,Science,Mkt&HR,69.35,64.4,True,1,72.97,60.14,False,Comm&Mgmt,False
2020-06-11,Dean Miles,2020-12-31,32028.0,,335816041,69.17,Commerce,Mkt&Fin,57.49,55.45,False,1,64.7,57.71,True,Comm&Mgmt,False
2020-01-01,"Wayne Miller, 2004-07-09, M",2020-05-17,31423.0,3.0,950789611,68.67,Commerce,Mkt&Fin,71.94,68.81,True,1,56.2,60.7,False,Comm&Mgmt,True
2020-01-02,"Nicholas Adams, 2004-04-04, M",,32517.0,6.0,957133911,66.45,Science,Mkt&HR,74.22,65.63,False,1,93.78,52.47,False,Comm&Mgmt,True
,"Brian Pope, 1999-06-10, M",2020-05-27,29384.0,3.0,129051171,70.91,Science,Mkt&HR,77.99,58.72,False,1,60.23,66.46,False,Sci&Tech,True
,Bernard Flores,2020-09-27,28377.0,,315461445,56.22,Commerce,Mkt&HR,52.18,61.53,True,1,74.42,54.12,False,Comm&Mgmt,False
2020-01-01,"Elizabeth Wallace, 2005-01-03, F",2020-05-02,28559.0,6.0,732758870,75.78,Commerce,Mkt&Fin,62.94,74.71,True,1,91.85,60.2,True,Comm&Mgmt,True
,Joshua Bradley,2020-03-28,26170.0,3.0,985670796,65.95,Commerce,Mkt&HR,56.89,59.14,False,1,58.38,56.43,False,Comm&Mgmt,False
,Elizabeth Johnson,,28611.0,3.0,220324133,69.83,Science,Mkt&Fin,61.01,67.89,False,1,65.82,57.57,True,Comm&Mgmt,False
2020-01-01,"Erika Duncan, 2005-08-08, F",2020-09-26,21619.0,,913105318,55.71,Commerce,Mkt&HR,53.62,66.9,True,1,71.06,54.41,False,Comm&Mgmt,True
2020-05-15,"Christine Mcconnell, 2002-12-15, F",,,6.0,296644684,54.1,Commerce,Mkt&Fin,42.7,55.23,False,1,59.01,56.81,False,Comm&Mgmt,True
,"Stephanie Butler, 2004-01-01, F",2020-11-01,27253.0,12.0,673114027,48.25,Science,Mkt&Fin,59.81,57.02,False,1,95.34,55.16,False,Comm&Mgmt,True
2020-06-03,"Jennifer Lopez, 2003-07-24, F",2020-09-25,30670.0,3.0,603067193,71.72,Commerce,Mkt&Fin,73.45,73.37,True,1,88.09,76.37,True,Sci&Tech,True
2020-01-01,Gregory Allen,2020-04-28,26065.0,3.0,656838636,69.76,Commerce,Mkt&Fin,78.43,65.77,True,1,82.66,59.97,True,Comm&Mgmt,False
2020-07-17,Nathaniel Wilson,,25756.0,,101359163,64.46,Commerce,Mkt&HR,56.05,63.32,True,1,69.77,63.71,True,Others,False
,"Andrew Simpson, 1998-10-03, M",2020-05-14,22239.0,6.0,388858378,67.18,Commerce,Mkt&Fin,59.05,61.9,False,1,59.88,68.19,False,Sci&Tech,True
2020-01-01,Kimberly Dixon,2020-10-31,,12.0,596846465,73.86,Commerce,Mkt&Fin,69.46,77.16,True,1,71.32,72.91,False,Comm&Mgmt,False
,Deborah Dunn,2020-07-09,23380.0,6.0,25533847,54.96,Science,Mkt&HR,67.36,80.78,False,1,74.29,55.63,False,Sci&Tech,False
2020-05-01,"Katherine Robinson, 2004-05-12, F",2020-11-04,,,142910275,37.0,Science,Mkt&HR,40.89,50.0,False,1,79.58,54.71,False,Comm&Mgmt,True
2020-07-23,"Benjamin Montgomery, 2002-12-14, M",,,3.0,235248553,64.03,Science,Mkt&Fin,87.7,78.34,True,1,85.05,69.28,False,Comm&Mgmt,True
2020-04-01,Hannah Stewart,2021-01-16,,,617145151,77.3,Commerce,Mkt&HR,74.1,69.3,True,1,82.94,69.32,True,Comm&Mgmt,False
,Bonnie Powell,,31899.0,,857018273,52.46,Science,Mkt&Fin,63.21,64.61,False,1,89.42,62.32,False,Sci&Tech,False
2020-01-01,"John Whitaker, 2005-02-13, M",,22556.0,,291923409,79.28,Commerce,Mkt&HR,70.12,65.78,True,1,66.01,53.33,True,Comm&Mgmt,True
,"Sandra Henson, 2000-10-17, F",2020-09-08,,3.0,800669428,65.63,Commerce,Mkt&HR,72.0,64.29,True,1,69.66,55.3,False,Comm&Mgmt,True
2020-01-04,"Elizabeth Roberts, 2002-02-04, F",2020-12-20,29438.0,12.0,471965749,68.5,Commerce,Mkt&Fin,66.64,60.83,True,1,89.81,65.86,False,Others,True
,Vanessa Roach,2020-12-10,28072.0,12.0,156176996,84.81,Science,Mkt&Fin,78.16,69.28,True,1,77.96,61.71,False,Comm&Mgmt,False
2020-01-01,"Edward Welch, 2001-03-15, M",2020-04-03,31923.0,3.0,204657550,48.45,Commerce,Mkt&HR,51.54,67.47,True,1,86.36,54.62,True,Comm&Mgmt,True
2020-01-07,"Willie Bass, 1999-06-20, M",,,,441635416,61.42,Science,Mkt&Fin,62.12,58.87,True,1,76.39,54.39,True,Comm&Mgmt,True
,Nathan Carter,2020-11-28,33360.0,3.0,212699335,79.48,Commerce,Mkt&HR,77.32,68.59,True,1,82.16,73.42,True,Sci&Tech,False
2020-01-04,Joseph Lewis,2020-04-14,29439.0,3.0,751221286,60.35,Commerce,Mkt&Fin,63.41,60.95,False,1,80.25,63.21,False,Comm&Mgmt,False
2020-04-23,Laura Vega,2020-12-04,37728.0,,505976165,74.61,Commerce,Mkt&HR,72.6,60.54,True,1,71.03,56.5,True,Comm&Mgmt,False
,"Ryan Mcdonald, 2006-03-13, M",,22458.0,6.0,447385139,63.48,Commerce,Mkt&Fin,64.56,63.71,True,1,68.86,51.73,True,Comm&Mgmt,True
,Scott Miller,2020-09-27,31819.0,12.0,513844163,62.08,Commerce,Mkt&Fin,72.13,63.6,True,1,72.99,57.64,True,Comm&Mgmt,False
2020-01-01,"Judith Odonnell, 2004-03-25, F",2020-06-20,25546.0,,149417722,81.69,Commerce,Mkt&Fin,79.42,75.15,True,1,66.34,58.06,True,Comm&Mgmt,True
2020-01-01,Robert Leon,2020-12-06,30097.0,12.0,366026122,64.93,Commerce,Mkt&HR,80.32,75.43,False,1,95.7,68.34,True,Comm&Mgmt,False
,"Jacob Bentley, 2004-02-26, M",2020-11-12,24587.0,6.0,29624477,55.29,Science,Mkt&HR,66.74,59.39,False,1,50.43,59.51,False,Comm&Mgmt,True
2020-03-10,Donald Martinez,,29503.0,3.0,223173457,59.16,Science,Mkt&HR,67.19,69.04,False,1,82.34,64.42,False,Sci&Tech,False
,"Steven Moody, 2003-11-15, M",,30070.0,3.0,407033870,77.92,Science,Mkt&HR,80.95,78.93,True,1,87.67,67.37,True,Comm&Mgmt,True
2020-06-08,William Reeves,2020-12-09,,6.0,735206452,63.92,Commerce,Mkt&Fin,81.14,59.98,True,1,75.96,67.1,True,Comm&Mgmt,False
2020-01-01,Ryan Jones,,,3.0,355734716,74.53,Commerce,Mkt&Fin,78.25,68.75,True,1,70.48,65.07,True,Sci&Tech,False
,"Melinda Thomas, 2002-01-10, F",2020-11-29,21858.0,,910975086,74.1,Commerce,Mkt&Fin,62.91,61.13,True,1,60.06,70.43,False,Comm&Mgmt,True
2020-04-29,"Brett Cunningham, 1998-11-01, M",2020-06-23,,3.0,885997446,61.1,Science,Mkt&HR,61.79,61.57,True,1,54.97,53.68,True,Comm&Mgmt,True
2020-06-21,Ashley David,2020-11-27,27823.0,,441055114,45.18,Commerce,Mkt&Fin,46.08,54.89,False,1,63.49,57.87,False,Comm&Mgmt,False
,Cindy Harrington,,25950.0,3.0,120989651,81.6,Commerce,Mkt&HR,84.53,79.57,True,1,90.66,68.66,False,Sci&Tech,False
2020-01-03,John Tate,2020-12-31,30229.0,12.0,939197809,71.17,Science,Mkt&Fin,73.1,66.76,True,1,93.03,69.1,True,Comm&Mgmt,False
,"Calvin Holden, 2003-11-14, M",2020-10-13,31491.0,6.0,150532304,58.26,Science,Mkt&HR,59.56,66.87,False,1,75.44,57.23,False,Comm&Mgmt,True
,"Kenneth Johnson, 2006-02-21, M",2020-05-05,24950.0,3.0,328703999,76.92,Commerce,Mkt&HR,79.97,65.13,True,1,95.15,66.49,True,Comm&Mgmt,True
2020-01-02,Tamara Smith,,30248.0,6.0,898981531,97.7,Commerce,Mkt&Fin,83.65,83.27,True,1,82.35,64.92,True,Comm&Mgmt,False
,"Chad Price, 2006-05-07, M",,24439.0,6.0,187947792,63.71,Commerce,Mkt&HR,60.74,60.05,True,1,59.15,54.68,True,Comm&Mgmt,True
2020-03-04,James Moody,2020-09-09,54019.0,,800944347,60.76,Science,Mkt&HR,77.2,71.55,True,1,85.87,58.8,False,Comm&Mgmt,False
2020-01-08,Jason Walters,2020-05-14,25893.0,3.0,285256569,49.45,Commerce,Mkt&HR,47.57,56.76,False,1,51.31,54.57,False,Comm&Mgmt,False
2020-01-24,Elijah Hall,,24278.0,3.0,405189849,65.48,Science,Mkt&Fin,46.65,59.86,True,1,69.59,56.84,False,Others,False
2020-01-01,"Matthew Hernandez, 2003-08-21, M",2020-08-29,24514.0,12.0,836482114,43.43,Science,Mkt&HR,62.93,57.36,False,1,56.39,53.09,False,Comm&Mgmt,True
,Tonya Williams,,22365.0,6.0,505113589,72.81,Science,Mkt&HR,72.91,66.68,True,1,68.8,55.97,False,Comm&Mgmt,False
2020-01-01,Donna Cook,,32830.0,,752248262,64.17,Science,Mkt&HR,84.45,65.49,False,1,64.09,66.5,False,Others,False
,Diane Wright,,,6.0,479652596,76.87,Commerce,Mkt&Fin,71.96,74.48,False,1,71.04,73.43,False,Comm&Mgmt,False
2020-06-02,John Wilson,,33982.0,3.0,639070722,65.45,Commerce,Mkt&Fin,65.15,56.02,False,1,90.19,55.96,False,Sci&Tech,False
2020-07-05,Kyle Thomas,2020-12-23,27282.0,3.0,827496464,73.45,Science,Mkt&HR,66.8,61.98,True,1,50.88,58.77,False,Comm&Mgmt,False
2020-01-01,"Andrew Maynard, 2003-12-27, M",2020-04-12,,12.0,839525835,73.99,Commerce,Mkt&HR,70.11,63.49,True,1,83.99,61.55,False,Comm&Mgmt,True
2020-02-11,Pamela Tucker,2020-07-29,20000.0,3.0,188370584,65.74,Commerce,Mkt&Fin,73.53,61.2,True,1,55.34,54.76,False,Comm&Mgmt,False
2020-07-21,"Anthony Hayes, 2006-04-09, M",2020-11-12,26161.0,3.0,556656073,64.63,Commerce,Mkt&Fin,75.93,65.97,True,1,92.5,61.41,True,Sci&Tech,True
2020-03-02,"Sarah Mclaughlin, 2001-06-12, F",,37860.0,6.0,758109855,51.23,Science,Mkt&HR,60.4,67.17,False,1,74.45,63.48,False,Sci&Tech,True
2020-06-01,Lori Mays,2020-11-21,,,432681785,68.24,Science,Mkt&Fin,72.25,72.12,True,1,73.07,72.72,False,Comm&Mgmt,False
,"Joseph Miller, 2003-05-06, M",,24588.0,,36526126,40.37,Science,Mkt&HR,42.04,52.68,False,1,68.93,51.21,False,Others,True
2020-01-20,"Martha Long, 1998-08-19, F",2020-05-13,24667.0,3.0,88385503,76.78,Commerce,Mkt&HR,59.48,57.42,True,1,56.5,65.02,True,Comm&Mgmt,True
2020-02-23,"Michelle Gutierrez, 2001-04-25, F",2020-08-21,20000.0,3.0,115942413,67.97,Commerce,Mkt&Fin,70.03,73.94,True,1,79.69,59.06,False,Sci&Tech,True
2020-01-01,Crystal Aguirre,2020-07-08,23587.0,6.0,285162083,55.67,Commerce,Mkt&Fin,64.31,65.57,True,1,60.17,53.22,False,Others,False
2020-01-07,"Gary Mathews, 2005-11-01, M",2020-06-30,28498.0,3.0,123161585,69.06,Science,Mkt&Fin,77.62,78.26,True,1,67.51,63.42,False,Comm&Mgmt,True
2020-01-01,"Richard Wilson, 1999-04-15, M",2020-05-30,25079.0,3.0,230346069,84.77,Commerce,Mkt&HR,77.5,75.66,True,1,94.21,70.24,True,Comm&Mgmt,True
2020-03-11,Nina Baker,2020-12-20,38206.0,,274461693,73.45,Commerce,Mkt&Fin,67.71,75.36,True,1,54.59,66.32,False,Comm&Mgmt,False
2020-01-08,"Stephanie Brown, 2000-08-16, F",2020-11-27,25762.0,,49376097,69.43,Science,Mkt&Fin,49.35,71.16,True,1,69.15,54.92,True,Comm&Mgmt,True
2020-01-01,"Wayne Jones, 2005-09-21, M",2020-06-11,26821.0,,939212647,60.06,Science,Mkt&HR,58.22,59.64,False,1,79.99,59.87,False,Comm&Mgmt,True
,Ernest Martin,2020-07-02,,,499559907,47.31,Commerce,Mkt&HR,48.96,72.25,False,1,51.26,57.44,False,Comm&Mgmt,False
2020-07-27,"Justin Butler, 2002-01-09, M",2020-10-21,,3.0,49628781,81.68,Commerce,Mkt&Fin,64.86,67.04,True,1,55.99,60.13,True,Comm&Mgmt,True
2020-05-03,"Joshua Perry, 2002-04-08, M",,26806.0,3.0,20189840,78.1,Commerce,Mkt&HR,76.92,61.63,True,1,74.97,65.24,False,Comm&Mgmt,True
,"Robert Adams, 2003-05-13, M",2020-03-27,26799.0,3.0,799522725,44.99,Science,Mkt&HR,52.21,62.65,False,1,72.12,55.5,False,Comm&Mgmt,True
,"Heather Miller, 2003-12-31, F",,34556.0,6.0,569637342,69.35,Science,Mkt&Fin,64.25,72.2,True,1,63.93,65.16,False,Comm&Mgmt,True
2020-01-02,"Taylor Hansen, 2005-04-19, F",,,6.0,457318931,76.63,Science,Mkt&Fin,65.96,63.32,True,1,82.05,63.27,True,Comm&Mgmt,True
2020-05-20,"Steven Martinez, 1999-07-02, M",2020-06-18,34358.0,3.0,16993352,63.14,Commerce,Mkt&Fin,58.55,59.55,False,1,60.85,61.17,False,Sci&Tech,True
2020-07-27,Corey Braun,,,3.0,344607931,96.33,Commerce,Mkt&Fin,85.17,75.24,True,1,74.01,74.3,True,Comm&Mgmt,False
2020-01-01,"Victor Cortez, 1999-09-04, M",2020-12-09,23369.0,,543349957,68.7,Commerce,Mkt&HR,60.86,72.37,True,1,53.77,55.98,True,Comm&Mgmt,True
,"Chelsea Flores, 2002-05-27, F",2020-12-28,,,492845642,51.71,Science,Mkt&Fin,45.73,72.33,True,1,84.16,54.7,False,Comm&Mgmt,True
2020-01-22,"Kristin Ferguson, 2001-10-01, F",2020-08-21,22559.0,3.0,297400058,79.57,Commerce,Mkt&Fin,68.65,69.8,True,1,76.61,70.24,True,Comm&Mgmt,True
2020-01-01,Cameron Contreras,2020-04-25,27224.0,,740955827,76.91,Commerce,Mkt&Fin,78.44,72.82,True,1,82.89,66.21,False,Others,False
2020-01-03,"Roger Campos, 2005-04-05, M",2020-07-18,28506.0,3.0,435171062,75.75,Commerce,Mkt&HR,60.34,73.6,True,1,65.1,55.54,False,Comm&Mgmt,True
2020-01-19,"Michael Ashley, 2004-07-19, M",,22215.0,3.0,82073355,48.06,Commerce,Mkt&Fin,54.63,58.17,False,1,57.23,59.55,False,Comm&Mgmt,True
2020-03-12,"Richard Garcia, 2004-06-24, M",2020-09-16,23988.0,,462559571,59.5,Science,Mkt&HR,68.71,58.25,True,1,73.04,60.67,True,Comm&Mgmt,True
2020-01-01,Misty Shelton,,,3.0,919728426,70.57,Commerce,Mkt&Fin,66.57,75.24,True,1,86.48,67.01,True,Comm&Mgmt,False
2020-01-31,Melissa Jackson,2020-11-02,,6.0,92582384,73.2,Commerce,Mkt&Fin,55.9,61.82,False,1,84.47,60.14,False,Comm&Mgmt,False
,"Joseph Mendoza, 2004-07-20, M",2020-06-15,28634.0,,186217902,49.04,Arts,Mkt&HR,51.24,62.43,False,1,53.75,57.74,False,Sci&Tech,True
,Willie Hart,2020-08-19,,6.0,273811152,47.72,Commerce,Mkt&Fin,61.22,58.12,False,1,58.49,51.21,True,Comm&Mgmt,False
2020-01-10,"Tiffany Wilson, 2006-01-23, F",,28271.0,6.0,263812957,69.82,Commerce,Mkt&HR,82.68,60.81,True,1,94.55,60.28,False,Comm&Mgmt,True
,"Amy Johnson, 2005-11-15, F",2020-05-29,27138.0,3.0,94512986,68.48,Commerce,Mkt&Fin,71.25,79.65,True,1,80.69,57.92,False,Comm&Mgmt,True
,Tracy Cole,2020-10-14,30448.0,6.0,715170775,57.97,Science,Mkt&HR,64.81,71.28,False,1,74.24,62.89,True,Comm&Mgmt,False
2020-01-01,"Jeremy Mcgrath, 2002-03-10, M",2020-12-13,25013.0,12.0,825276105,56.88,Science,Mkt&Fin,46.42,58.69,False,1,67.98,54.08,True,Others,True
2020-01-01,Christian Davis,2020-10-29,,12.0,919481497,56.15,Commerce,Mkt&Fin,52.73,59.86,False,1,74.11,55.62,True,Comm&Mgmt,False
2020-07-26,James Wiley,,,3.0,180178775,62.84,Commerce,Mkt&HR,74.78,54.66,True,1,60.63,66.52,False,Comm&Mgmt,False
2020-01-01,"John Shepard, 2003-10-08, M",2020-08-18,,,65506408,67.73,Science,Mkt&HR,68.11,62.63,True,1,55.56,69.6,False,Comm&Mgmt,True
2020-01-08,"Andrew Thompson, 2004-08-16, M",2020-07-16,27430.0,3.0,414567991,57.99,Science,Mkt&Fin,67.69,66.49,True,1,57.94,62.49,True,Sci&Tech,True
2020-01-01,"Lisa Cooper, 2002-09-07, F",2020-03-27,24575.0,3.0,125739207,65.86,Commerce,Mkt&Fin,66.61,65.6,True,1,68.15,63.43,False,Comm&Mgmt,True
,"Dominic Robertson, 2004-07-12, M",2020-11-19,31350.0,,774198946,67.98,Science,Mkt&HR,56.52,68.48,True,1,95.77,59.54,True,Comm&Mgmt,True
,"Connor Goodman, 2005-10-12, M",,21749.0,3.0,863242786,83.1,Commerce,Mkt&Fin,80.05,63.26,True,1,55.8,74.34,True,Comm&Mgmt,True
2020-01-02,"Anthony Harris, 2002-01-14, M",2020-04-10,,3.0,643161263,90.49,Commerce,Mkt&Fin,67.44,69.2,True,1,93.68,60.92,False,Comm&Mgmt,True
2020-01-01,Deborah Villa,,30838.0,3.0,617336850,51.29,Science,Mkt&Fin,52.41,55.38,True,1,58.43,69.75,False,Comm&Mgmt,False
,"Curtis Walker, 2005-04-10, M",2020-04-28,,3.0,438498556,74.43,Commerce,Mkt&HR,86.57,65.2,False,1,59.64,72.41,False,Comm&Mgmt,True
2020-03-11,"Robert Lynch, 2006-06-19, M",,,3.0,712096014,63.22,Arts,Mkt&Fin,76.63,77.81,True,1,97.99,60.83,True,Sci&Tech,True
2020-01-03,"Barbara Harris, 1999-07-25, F",2020-10-21,,6.0,53034563,55.67,Science,Mkt&Fin,51.4,63.28,True,1,70.26,55.76,True,Comm&Mgmt,True
2020-07-19,"Sierra Mills, 2003-04-08, F",2020-09-05,20000.0,3.0,270972782,62.73,Science,Mkt&HR,72.34,63.58,True,1,53.61,53.46,False,Comm&Mgmt,True
2020-04-22,"Beverly Miller, 2001-03-03, F",2020-07-26,34336.0,6.0,471453288,63.51,Science,Mkt&HR,54.93,57.4,False,1,54.84,59.03,True,Comm&Mgmt,True
,Angela Morton,2020-12-18,34320.0,12.0,21777859,68.95,Commerce,Mkt&Fin,76.65,80.41,True,1,71.33,66.76,True,Comm&Mgmt,False
,"Martin Simmons, 2003-12-06, M",2020-10-16,22026.0,12.0,162336645,53.28,Science,Mkt&HR,58.34,62.27,False,1,64.98,57.5,False,Comm&Mgmt,True
2020-01-01,Tony Wood,2020-07-04,28482.0,6.0,287959831,82.9,Science,Mkt&HR,64.5,66.96,True,1,83.59,70.88,True,Comm&Mgmt,False
,Steven Kemp,,29189.0,,989833130,67.52,Commerce,Mkt&Fin,77.6,67.91,False,1,59.91,64.85,True,Comm&Mgmt,False
2020-01-13,"Susan Duran, 2000-02-26, F",2020-05-14,23821.0,,387370125,77.52,Commerce,Mkt&Fin,77.36,65.52,False,1,61.77,69.92,False,Sci&Tech,True
2020-05-15,"Richard Graves, 2004-04-08, M",2020-11-18,32147.0,,792889656,62.87,Science,Mkt&HR,71.37,66.54,False,1,89.18,66.76,False,Sci&Tech,True
2020-01-08,"Adam Wilson, 2006-01-28, M",2020-04-27,,3.0,711521132,64.46,Science,Mkt&Fin,66.24,68.02,False,1,86.89,56.95,False,Comm&Mgmt,True
2020-03-01,"Nathan Byrd, 2000-03-02, M",2020-08-10,,,128511866,66.89,Commerce,Mkt&Fin,74.72,72.85,True,1,74.77,64.17,True,Comm&Mgmt,True
2020-01-01,"Emily Sweeney, 1999-03-04, F",,25476.0,12.0,954631647,67.65,Commerce,Mkt&Fin,46.53,58.61,False,1,79.39,55.77,False,Comm&Mgmt,True
2020-01-10,Theresa Robertson,2020-06-04,30034.0,3.0,408009090,55.46,Commerce,Mkt&Fin,67.76,63.28,True,1,58.5,66.24,False,Comm&Mgmt,False
2020-07-17,"Bradley Hopkins, 2001-04-09, M",,27329.0,3.0,521596490,70.08,Science,Mkt&HR,70.03,59.96,False,1,74.37,58.75,False,Comm&Mgmt,True
,"Melissa Hester, 2002-12-10, F",,22990.0,3.0,690285410,78.64,Commerce,Mkt&Fin,77.71,72.62,True,1,59.1,65.11,False,Comm&Mgmt,True
2020-05-02,Christopher Anderson,2020-08-06,20884.0,3.0,398072436,75.07,Commerce,Mkt&Fin,67.64,59.64,True,1,90.24,55.07,False,Others,False
2020-07-03,Amy Mcguire,,,,38664444,59.84,Science,Mkt&HR,60.65,69.49,True,1,50.31,54.8,True,Comm&Mgmt,False
2020-01-01,"Karen Ramirez, 2001-10-01, F",,,6.0,941161267,60.01,Commerce,Mkt&Fin,55.13,70.09,True,1,52.26,54.67,True,Comm&Mgmt,True
,Jonathan Torres,2020-06-22,,3.0,481660552,68.88,Commerce,Mkt&Fin,64.5,62.3,True,1,53.92,64.23,False,Comm&Mgmt,False
2020-02-29,"Joel Escobar, 2000-09-11, M",2020-12-04,,,716199134,88.82,Commerce,Mkt&Fin,87.18,71.89,True,1,88.46,64.43,False,Comm&Mgmt,True
2020-01-10,"Nicholas Banks, 2002-11-23, M",2020-05-18,39737.0,3.0,592608968,65.28,Science,Mkt&Fin,83.35,61.51,True,1,81.51,63.14,False,Comm&Mgmt,True
2020-01-04,"Morgan Mathis, 2005-12-11, F",2020-10-05,25856.0,,421492529,66.27,Arts,Mkt&Fin,68.38,71.28,True,1,76.48,55.76,True,Comm&Mgmt,True
2020-01-01,"Francisco Willis, 2001-06-15, M",2020-08-21,27608.0,12.0,164226094,65.76,Science,Mkt&Fin,61.0,60.08,False,1,95.02,62.93,False,Comm&Mgmt,True
2020-01-27,Ryan Moore,2020-08-24,21794.0,,309406699,81.96,Commerce,Mkt&Fin,77.73,78.92,True,1,51.2,66.46,True,Sci&Tech,False
2020-07-20,"Brian Salinas, 2004-06-05, M",2020-12-04,,,136392676,63.37,Arts,Mkt&Fin,52.82,67.78,True,1,97.17,63.25,True,Comm&Mgmt,True
2020-02-01,"Jeffrey Colon, 2004-03-24, M",2020-10-31,,,38923737,47.1,Science,Mkt&HR,54.69,51.41,False,1,50.6,53.08,False,Comm&Mgmt,True
2020-03-17,Austin Osborn,2020-03-29,28548.0,3.0,654400757,60.3,Science,Mkt&HR,67.85,60.08,False,1,85.64,62.65,False,Sci&Tech,False
2020-01-19,John Li,,22660.0,3.0,805739291,53.32,Science,Mkt&HR,81.4,76.63,True,1,70.7,62.37,True,Sci&Tech,False
,"Lawrence Brown, 1999-08-02, M",2020-11-21,23678.0,,901718546,62.55,Arts,Mkt&HR,80.36,64.85,True,1,58.86,60.05,False,Comm&Mgmt,True
2020-02-23,Emily Jackson,2020-11-07,,6.0,635790005,67.03,Science,Mkt&HR,79.69,70.05,True,1,58.68,70.6,True,Comm&Mgmt,False
2020-01-01,Monica Kelly,,23933.0,,796817830,66.27,Science,Mkt&Fin,70.23,60.42,True,1,56.38,59.1,True,Comm&Mgmt,False
2020-01-02,"Karen Mcdaniel, 1999-01-19, F",2020-10-10,,,81866921,62.13,Commerce,Mkt&HR,64.8,69.86,True,1,70.15,57.59,False,Comm&Mgmt,True
